"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME","ENTREZID","diffexpres.modsed","delabel"
"6662","ENSG00000145734",276.199629181529,2.70156501020323,0.781301393622678,3.4577757473039,0.000544654543396701,0.0240622867148877,"BDP1","B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB","55814","UP",NA
"1705","ENSG00000099785",1184.89726964233,-1.21495835045056,0.351481757253779,-3.45667541878518,0.000546883132957491,0.024067097254261,"MARCHF2","membrane associated ring-CH-type finger 2","51257","DOWN",NA
"2910","ENSG00000109458",239.565042831127,1.08742797478411,0.315015760582457,3.45197958595303,0.000556489827541819,0.0243014826996531,"GAB1","GRB2 associated binding protein 1","2549","UP",NA
"6501","ENSG00000143947",21894.1362465113,-1.22709078820857,0.355399502067966,-3.45270823697975,0.000554988928089264,0.0243014826996531,"RPS27A","ribosomal protein S27a","6233","DOWN",NA
"4472","ENSG00000125898",1268.65543182051,-1.36276047755065,0.395532460963954,-3.44538214190931,0.000570252584045223,0.0246755306546679,"FAM110A","family with sequence similarity 110 member A","83541","DOWN",NA
"4815","ENSG00000130303",2267.8368401399,-1.11554812720122,0.323688765955629,-3.44636034527728,0.000568192158867774,0.0246755306546679,"BST2","bone marrow stromal cell antigen 2","684","DOWN",NA
"4811","ENSG00000130255",5708.288351943,-1.12519521285401,0.326946968317259,-3.44152208734402,0.000578451244268717,0.0248777857099508,"RPL36","ribosomal protein L36","25873","DOWN",NA
"4785","ENSG00000130005",145.964168773255,-1.48718897744548,0.432680967458441,-3.43714905275636,0.000587871998524986,0.0251875421556705,"GAMT","guanidinoacetate N-methyltransferase","2593","DOWN",NA
"6068","ENSG00000140264",6637.80068869263,-1.20876136337136,0.352142825037513,-3.43258836309554,0.000597849030192316,0.025494188942055,"SERF2","small EDRK-rich factor 2","10169","DOWN",NA
"6922","ENSG00000148832",179.243356745774,-1.16102326536056,0.338310099130828,-3.43183153072703,0.0005995198562206,0.025494188942055,"PAOX","polyamine oxidase","196743","DOWN",NA
"1018","ENSG00000073910",746.140535828864,0.774116727343837,0.225900705161886,3.4268008450398,0.00061073681499028,0.0258742753634315,"FRY","FRY microtubule binding protein","10129","NO",NA
"13020","ENSG00000229809",332.227930343161,-1.30321684675746,0.380604763860188,-3.424068667822,0.000616910305721136,0.0260386602645271,"ZNF688","zinc finger protein 688","146542","DOWN",NA
"8070","ENSG00000162585",732.420551150667,-1.6408606468253,0.479836724061113,-3.4196228936748,0.000627080003443543,0.0260858607723276,"FAAP20","FA core complex associated protein 20","199990","DOWN",NA
"9764","ENSG00000173200",702.784491241865,1.67610225581849,0.490151042365909,3.4195627693213,0.00062721860056768,0.0260858607723276,"PARP15","poly(ADP-ribose) polymerase family member 15","165631","UP",NA
"11623","ENSG00000196705",383.241371229825,1.136833324441,0.332249393622816,3.421626483784,0.000622477641159947,0.0260858607723276,"ZNF431","zinc finger protein 431","170959","UP",NA
"11837","ENSG00000197956",5065.13529694038,-1.27109807670306,0.371602620885976,-3.42058426195302,0.000624867748399262,0.0260858607723276,"S100A6","S100 calcium binding protein A6","6277","DOWN",NA
"597","ENSG00000054654",3806.07760680906,1.30307339077901,0.38186553793596,3.41238803014881,0.000643963760419962,0.0261867675220426,"SYNE2","spectrin repeat containing nuclear envelope protein 2","23224","UP",NA
"2076","ENSG00000101856",1470.79276764369,-1.14762247216766,0.336308298594283,-3.41241199507876,0.000643907142897979,0.0261867675220426,"PGRMC1","progesterone receptor membrane component 1","10857","DOWN",NA
"5701","ENSG00000137198",174.129296215053,-1.63173671117254,0.477629185264385,-3.41632538696166,0.000634723550697693,0.0261867675220426,"GMPR","guanosine monophosphate reductase","2766","DOWN",NA
"6523","ENSG00000144136",1474.55923649053,0.792713080102114,0.232357047825876,3.41161624973028,0.000645789581308079,0.0261867675220426,"SLC20A1","solute carrier family 20 member 1","6574","NO",NA
"7427","ENSG00000155366",1632.98915629565,-1.16967704934901,0.342788332616677,-3.41224288592402,0.000644306764878235,0.0261867675220426,"RHOC","ras homolog family member C","389","DOWN",NA
"10381","ENSG00000179085",268.928756823805,-1.55482220440946,0.455612627059772,-3.41259682472645,0.000643470635490512,0.0261867675220426,"DPM3","dolichyl-phosphate mannosyltransferase subunit 3, regulatory","54344","DOWN",NA
"11882","ENSG00000198171",751.873760595282,-1.02984289704197,0.301608896869648,-3.41449774104991,0.000638997234133124,0.0261867675220426,"DDRGK1","DDRGK domain containing 1","65992","DOWN",NA
"6617","ENSG00000145241",503.852413932055,0.793196873073827,0.23277103758145,3.40762700254869,0.000655304050303169,0.0263841212310006,"CENPC","centromere protein C","1060","NO",NA
"8319","ENSG00000163866",815.21809792089,-0.889000720823525,0.26083853110024,-3.40824155493302,0.000653829880534362,0.0263841212310006,"SMIM12","small integral membrane protein 12","113444","NO",NA
"6116","ENSG00000140553",1372.02540574999,-0.836070545657291,0.245695191258774,-3.40287712337322,0.00066680261549583,0.0267522151814122,"UNC45A","unc-45 myosin chaperone A","55898","NO",NA
"4488","ENSG00000125995",395.222941991777,-1.55607123892857,0.457588596723384,-3.40059007167355,0.000672405793944166,0.0268158471386869,"ROMO1","reactive oxygen species modulator 1","140823","DOWN",NA
"6475","ENSG00000143774",2382.01448719796,-1.01886250071329,0.299638740232964,-3.40030297791649,0.000673112245422386,0.0268158471386869,"GUK1","guanylate kinase 1","2987","DOWN",NA
"233","ENSG00000011405",618.837298019438,1.1437462820824,0.336588688158184,3.39805323922498,0.000678672113147959,0.0269263066218151,"PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","5286","UP",NA
"10083","ENSG00000176022",782.20630829162,-1.02540481628495,0.301832369939843,-3.39726589460672,0.000680627972561293,0.0269263066218151,"B3GALT6","beta-1,3-galactosyltransferase 6","126792","DOWN",NA
"4057","ENSG00000121410",192.483329497346,-1.61085863923709,0.474774151843829,-3.39289456467074,0.000691582520649958,0.0270766480671021,"A1BG","alpha-1-B glycoprotein","1","DOWN",NA
"4198","ENSG00000123179",232.850575413505,-1.1276583437898,0.332223059425895,-3.3942807755081,0.000688091060116778,0.0270766480671021,"EBPL","EBP like","84650","DOWN",NA
"12383","ENSG00000211450",1026.14163500754,-1.2750175797526,0.375790121482455,-3.39289807492219,0.000691573658593183,0.0270766480671021,"SELENOH","selenoprotein H","280636","DOWN",NA
"2524","ENSG00000105677",611.468697801011,-1.12866777960664,0.332874780109642,-3.39066774369292,0.000697225721299556,0.027110619313819,"TMEM147","transmembrane protein 147","10430","DOWN",NA
"11186","ENSG00000186468",20633.3282624166,-1.10302868646086,0.325262637280209,-3.39119394617284,0.000695888372893094,0.027110619313819,"RPS23","ribosomal protein S23","6228","DOWN",NA
"2185","ENSG00000102931",1833.15429038853,-1.15263800305087,0.340148936919518,-3.3886273862546,0.000702433927233082,0.027127329285049,"ARL2BP","ARF like GTPase 2 binding protein","23568","DOWN",NA
"11728","ENSG00000197323",1524.7499157145,0.685220380776603,0.202198010272254,3.38885817844584,0.000701843000033678,0.027127329285049,"TRIM33","tripartite motif containing 33","51592","NO",NA
"11150","ENSG00000186187",179.862129924896,-1.14344063151912,0.337558811648063,-3.38738196741629,0.000705630721921906,0.0271584109040723,"ZNRF1","zinc and ring finger 1","84937","DOWN",NA
"10986","ENSG00000185043",1866.99071739114,-0.962441274954822,0.284349554248596,-3.38471174149757,0.000712530391117246,0.0273313177727879,"CIB1","calcium and integrin binding 1","10519","NO",NA
"10711","ENSG00000182774",14915.1465130361,-0.829150826942255,0.245165438278456,-3.38200536243822,0.000719587399148464,0.0275090751849551,"RPS17","ribosomal protein S17","6218","NO",NA
"2641","ENSG00000106546",1771.57440966484,1.56319150430838,0.462397310684974,3.38062412601998,0.000723214011982963,0.0275549392350824,"AHR","aryl hydrocarbon receptor","196","UP",NA
"10939","ENSG00000184702",327.018924775388,-1.8245290372097,0.540028042033907,-3.37858202758875,0.00072860692226782,0.0276675685465847,"SEPTIN5","septin 5","5413","DOWN",NA
"10810","ENSG00000183617",469.640141263138,-1.38606859801934,0.410813536295675,-3.37396038727834,0.000740950294232209,0.028042498802375,"MRPL54","mitochondrial ribosomal protein L54","116541","DOWN",NA
"2433","ENSG00000105193",18558.4152189539,-1.11846244043347,0.331973142196514,-3.36913532532518,0.000754043979642223,0.0284178896376716,"RPS16","ribosomal protein S16","6217","DOWN",NA
"2469","ENSG00000105372",19570.0769456909,-1.06799367076823,0.317056308736851,-3.36846686641594,0.000755874816855455,0.0284178896376716,"RPS19","ribosomal protein S19","6223","DOWN",NA
"1815","ENSG00000100300",4194.77549078659,-1.31671338684147,0.391350154646244,-3.3645403514193,0.000766712720137862,0.0286357112646227,"TSPO","translocator protein","706","DOWN",NA
"1834","ENSG00000100351",2606.42486856533,-1.34023574670507,0.398272957357369,-3.36511862517063,0.000765107569795743,0.0286357112646227,"GRAP2","GRB2 related adaptor protein 2","9402","DOWN",NA
"9752","ENSG00000173113",1454.66892278359,-0.97086240077638,0.28895082546763,-3.35995718027509,0.000779545537055866,0.0289247059729814,"TRMT112","tRNA methyltransferase activator subunit 11-2","51504","NO",NA
"5485","ENSG00000135837",2303.742266107,0.954472275492424,0.28417165181501,3.35878779391326,0.000782851579682434,0.0289527584225223,"CEP350","centrosomal protein 350","9857","NO",NA
"216","ENSG00000011009",1077.91749491639,-0.963340481325865,0.287012136417841,-3.35644510838177,0.000789513915147183,0.0290101650245344,"LYPLA2","lysophospholipase 2","11313","NO",NA
"12961","ENSG00000228474",1866.58908167574,-1.0781622374313,0.321185761259934,-3.35681828858769,0.000788449120505299,0.0290101650245344,"OST4","oligosaccharyltransferase complex subunit 4, non-catalytic","100128731","DOWN",NA
"2016","ENSG00000101335",467.124255386829,-2.23284656541394,0.665467163690244,-3.35530689903922,0.00079276981561712,0.0290358338274735,"MYL9","myosin light chain 9","10398","DOWN",NA
"4535","ENSG00000126709",940.865602308775,-1.65680500695611,0.494015374756407,-3.35375191060209,0.000797238076662599,0.0290509791000026,"IFI6","interferon alpha inducible protein 6","2537","DOWN",NA
"4655","ENSG00000128266",405.076916831558,-1.4646730657618,0.436890113380851,-3.35249762103221,0.000800859297014339,0.0290509791000026,"GNAZ","G protein subunit alpha z","2781","DOWN",NA
"10023","ENSG00000175416",1115.39393151215,-1.26153209595235,0.376214818809998,-3.35322276762699,0.000798763891778853,0.0290509791000026,"CLTB","clathrin light chain B","1212","DOWN",NA
"1708","ENSG00000099800",588.951214160764,-1.21393674423276,0.362404020737428,-3.34967791406567,0.00080905578419056,0.029254838769744,"TIMM13","translocase of inner mitochondrial membrane 13","26517","DOWN",NA
"4216","ENSG00000123395",547.67711980414,-1.23080467444107,0.367773203599389,-3.34664043599481,0.000817972346757835,0.0293940056257142,"ATG101","autophagy related 101","60673","DOWN",NA
"9454","ENSG00000170909",872.563184266168,-1.6981467578654,0.507423994029875,-3.34660319150265,0.000818082242181231,0.0293940056257142,"OSCAR","osteoclast associated Ig-like receptor","126014","DOWN",NA
"334","ENSG00000023287",1325.20489858057,0.568581777722002,0.169952070832038,3.3455419221336,0.000821219437959733,0.0294136451059773,"RB1CC1","RB1 inducible coiled-coil 1","9821","NO",NA
"7933","ENSG00000161011",3696.60900981384,-0.95158273112888,0.28459942412795,-3.34358628463375,0.000827029709206031,0.0295286016299537,"SQSTM1","sequestosome 1","8878","NO",NA
"10929","ENSG00000184602",3182.34286627961,-0.684906870297466,0.204904959356708,-3.34255877675049,0.000830097733312601,0.0295452340565244,"SNN","stannin","8303","NO",NA
"13554","ENSG00000247596",2872.91166933124,-1.16164789140548,0.347623261219531,-3.34168630525526,0.000832711121181511,0.0295456314684215,"TWF2","twinfilin actin binding protein 2","11344","DOWN",NA
"2834","ENSG00000108604",2139.99071008097,-1.19906802311313,0.358919046841222,-3.34077568093948,0.00083544693007785,0.0295503565236882,"SMARCD2","SWI/SNF related BAF chromatin remodeling complex subunit D2","6603","DOWN",NA
"1644","ENSG00000095574",595.365190151304,1.30522902377929,0.39083672850329,3.33957616720841,0.00083906338117087,0.0295861044404163,"IKZF5","IKAROS family zinc finger 5","64376","UP",NA
"9375","ENSG00000170315",13125.7045568538,-0.834394166347756,0.250002778204087,-3.33753957592667,0.00084523683722066,0.0297115140860786,"UBB","ubiquitin B","7314","NO",NA
"3471","ENSG00000115268",13423.0786652378,-1.01439840197171,0.304336503820852,-3.33314731961578,0.000858694614408179,0.0300914155925632,"RPS15","ribosomal protein S15","6209","DOWN",NA
"1572","ENSG00000091947",513.217966277117,-1.23808426191337,0.372356107288983,-3.32500055102493,0.000884183602829098,0.0301727435115464,"TMEM101","transmembrane protein 101","84336","DOWN",NA
"5088","ENSG00000132589",6403.78049824201,-0.745391436721428,0.223932088186092,-3.32864951494577,0.000872681494152318,0.0301727435115464,"FLOT2","flotillin 2","2319","NO",NA
"6625","ENSG00000145335",294.027389723608,-1.1445349701037,0.34424542577393,-3.32476449768524,0.000884932498621186,0.0301727435115464,"SNCA","synuclein alpha","6622","DOWN",NA
"7013","ENSG00000149823",3747.03948383643,-0.890356776932323,0.267481692156975,-3.32866436484859,0.000872634969667205,0.0301727435115464,"VPS51","VPS51 subunit of GARP complex","738","NO",NA
"9118","ENSG00000168517",112.857008857402,-1.6345003515133,0.491473580453646,-3.32571356125512,0.000881925093846365,0.0301727435115464,"HEXIM2","HEXIM P-TEFb complex subunit 2","124790","DOWN",NA
"10160","ENSG00000176903",767.888986412511,-0.711852439371729,0.213940661991419,-3.32733587316038,0.000876806222794842,0.0301727435115464,"PNMA1","PNMA family member 1","9240","NO",NA
"10831","ENSG00000183734",529.918032162596,-1.48665964138034,0.44647640734561,-3.32976080464996,0.000869206189365138,0.0301727435115464,"ASCL2","achaete-scute family bHLH transcription factor 2","430","DOWN",NA
"11919","ENSG00000198399",2545.91074505435,0.815503648690432,0.245057730433602,3.32780217644019,0.00087534000351584,0.0301727435115464,"ITSN2","intersectin 2","50618","NO",NA
"7973","ENSG00000161677",312.315197117275,-1.48089414331871,0.445689745993103,-3.32270184950953,0.000891501457028309,0.0302397020992184,"JOSD2","Josephin domain containing 2","126119","DOWN",NA
"9668","ENSG00000172428",463.388290118521,-1.41963362592233,0.427609585730703,-3.319929377861,0.000900402225787374,0.0304260918797317,"COPS9","COP9 signalosome subunit 9","150678","DOWN",NA
"7849","ENSG00000160256",261.867117928949,-1.40142223914444,0.422395032305313,-3.31780000227719,0.000907294238660654,0.0305680082663296,"SLX9","SLX9 ribosome biogenesis factor","85395","DOWN",NA
"735","ENSG00000064961",1104.39758406289,-1.09703849928588,0.331297594820182,-3.31133855614411,0.000928507991654841,0.030695331271363,"HMG20B","high mobility group 20B","10362","DOWN",NA
"1706","ENSG00000099795",832.678252896092,-1.39797023943703,0.422215076797866,-3.31103817997078,0.000929505255485723,0.030695331271363,"NDUFB7","NADH:ubiquinone oxidoreductase subunit B7","4713","DOWN",NA
"2060","ENSG00000101639",738.766687154879,1.08587124821582,0.327493709070844,3.31570109024878,0.000914135470424015,0.030695331271363,"CEP192","centrosomal protein 192","55125","UP",NA
"2770","ENSG00000108021",937.990323945102,1.14929357412307,0.347121357323355,3.31092728775102,0.000929873673917777,0.030695331271363,"TASOR2","transcription activation suppressor family member 2","54906","UP",NA
"11349","ENSG00000188186",1402.30787044604,-1.3160526132611,0.397259340876987,-3.31282987671427,0.000923571396083621,0.030695331271363,"LAMTOR4","late endosomal/lysosomal adaptor, MAPK and MTOR activator 4","389541","DOWN",NA
"13033","ENSG00000230143",328.993600536111,-0.990608595469032,0.299197075806385,-3.3108899637444,0.000929997706301645,0.030695331271363,"FLOT1","flotillin 1","10211","NO",NA
"13843","ENSG00000261893",245.609841527107,1.27426977874491,0.384621894703522,3.31304534737202,0.000922860155407413,0.030695331271363,"CLK2","CDC like kinase 2","1196","UP",NA
"2172","ENSG00000102871",883.43536274077,-0.884073939327535,0.26741165457999,-3.30604116980655,0.000946241833944964,0.0311409558916264,"TRADD","TNFRSF1A associated via death domain","8717","NO",NA
"1480","ENSG00000089248",3828.34751168703,-0.742991891967145,0.225016698254281,-3.30194113473093,0.000960182185631325,0.0312375602740919,"ERP29","endoplasmic reticulum protein 29","10961","NO",NA
"2447","ENSG00000105254",1323.93730964708,-0.800177105220172,0.242205804386432,-3.30370738738992,0.000954153666934032,0.0312375602740919,"TBCB","tubulin folding cofactor B","1155","NO",NA
"9883","ENSG00000174165",572.818218099822,-0.971297717040003,0.294068002065806,-3.30296975603163,0.000956667051299454,0.0312375602740919,"ZDHHC24","zinc finger DHHC-type containing 24","254359","NO",NA
"13550","ENSG00000246705",490.224996679958,-1.20883840282579,0.366035457121559,-3.30251722697,0.000958212019661097,0.0312375602740919,"H2AJ","H2A.J histone","55766","DOWN",NA
"2395","ENSG00000104904",20995.2115567037,-0.954972598722798,0.289459843814561,-3.29915399019766,0.000969766977189124,0.0312804950539924,"OAZ1","ornithine decarboxylase antizyme 1","4946","NO",NA
"4893","ENSG00000130811",4619.00966814065,-0.834903438293647,0.25297985475283,-3.30027637619357,0.000965896564756608,0.0312804950539924,"EIF3G","eukaryotic translation initiation factor 3 subunit G","8666","NO",NA
"14513","ENSG00000280789",797.408850689962,-1.17127034375067,0.354997785414701,-3.29937366336644,0.000969008332230944,0.0312804950539924,"PAGR1","PAXIP1 associated glutamate rich protein 1","79447","DOWN",NA
"3119","ENSG00000111678",1346.84777815615,-1.35625217010415,0.411802092706346,-3.29345623571487,0.000989637467244404,0.0318310022750509,"C12orf57","chromosome 12 open reading frame 57","113246","DOWN",NA
"20","ENSG00000002586",3145.05470374052,-1.0170929560656,0.309060291566171,-3.2909208456106,0.000998600076358375,0.0319383246956986,"CD99","CD99 molecule (Xg blood group)","4267","DOWN",NA
"6229","ENSG00000141552",738.042813293014,-1.20800043254674,0.367367886064535,-3.28825811501262,0.00100809369157465,0.0321513926239848,"ANAPC11","anaphase promoting complex subunit 11","51529","DOWN",NA
"2037","ENSG00000101439",13763.6273875299,-1.23419636742979,0.375681424221845,-3.2852206360381,0.00101902540135625,0.0324090039411732,"CST3","cystatin C","1471","DOWN",NA
"2470","ENSG00000105373",18022.6484215875,-1.01988128771576,0.310584247979039,-3.28375084812603,0.00102435438015726,0.0324148367810077,"NOP53","NOP53 ribosome biogenesis factor","29997","DOWN",NA
"2812","ENSG00000108479",446.211836879831,-1.14487667236058,0.348665548803084,-3.28359562994041,0.0010249186546047,0.0324148367810077,"GALK1","galactokinase 1","2584","DOWN",NA
"3282","ENSG00000113240",554.094419470527,1.11518010822335,0.339840515802305,3.28148074278489,0.00103263575527229,0.0324779677710848,"CLK4","CDC like kinase 4","57396","UP",NA
"7753","ENSG00000159335",416.698367859308,-1.54493621199606,0.470742092621305,-3.28191643834771,0.0010310415431388,0.0324779677710848,"PTMS","parathymosin","5763","DOWN",NA
"4347","ENSG00000124702",1735.12982807671,-0.817404143962339,0.249512334916169,-3.27600695267017,0.00105285968932002,0.0328411233860975,"KLHDC3","kelch domain containing 3","116138","NO",NA
"8769","ENSG00000166441",20328.6537889158,-1.2013759098503,0.366642159311152,-3.27669876292308,0.00105028358956028,0.0328411233860975,"RPL27A","ribosomal protein L27a","6157","DOWN",NA
"12354","ENSG00000206435",97.8685347371542,3.21365057343742,0.980612916913466,3.27718564380384,0.00104847408490524,0.0328411233860975,"HLA-C","major histocompatibility complex, class I, C","3107","UP",NA
"12814","ENSG00000224877",223.901600231361,-1.4624585512989,0.446595523254016,-3.27468251504858,0.00105780782565317,0.0329050686368933,"NDUFAF8","NADH:ubiquinone oxidoreductase complex assembly factor 8","284184","DOWN",NA
"1985","ENSG00000101160",10418.3805912263,-1.05539439665414,0.32262226618918,-3.27130054946449,0.00107054072118607,0.0331097287620858,"CTSZ","cathepsin Z","1522","DOWN",NA
"4293","ENSG00000124225",177.657338293074,-1.53157403882794,0.468283061282383,-3.27061592754126,0.00107313547511428,0.0331097287620858,"PMEPA1","prostate transmembrane protein, androgen induced 1","56937","DOWN",NA
"12078","ENSG00000198948",223.512046781044,-1.32644033724535,0.405440182895936,-3.27160551223856,0.00106938676530582,0.0331097287620858,"MFAP3L","microfibril associated protein 3 like","9848","DOWN",NA
"7124","ENSG00000151552",401.521384552715,-0.963071729464731,0.294557355734288,-3.26955586311513,0.00107716465633565,0.0331439769865445,"QDPR","quinoid dihydropteridine reductase","5860","NO",NA
"13994","ENSG00000270629",3520.34492668916,1.16488489830525,0.356437163425324,3.26813536251617,0.00108258575372001,0.0332207531019919,"NBPF14","NBPF member 14","25832","UP",NA
"3219","ENSG00000112419",585.730326477961,1.13217468983415,0.346767236544948,3.26494135119191,0.00109486743976963,0.0333274126304138,"PHACTR2","phosphatase and actin regulator 2","9749","UP",NA
"3383","ENSG00000114423",1066.33882818316,0.907929356993746,0.27802202125613,3.2656742544768,0.00109203792542022,0.0333274126304138,"CBLB","Cbl proto-oncogene B","868","NO",NA
"9555","ENSG00000171634",2736.34113455026,1.01004192574286,0.309220969738969,3.26640824713631,0.00108921098453906,0.0333274126304138,"BPTF","bromodomain PHD finger transcription factor","2186","UP",NA
"9885","ENSG00000174175",168.853923163796,-1.2626934658344,0.387123410427961,-3.26173367928978,0.00110733122931328,0.0336166812235909,"SELP","selectin P","6403","DOWN",NA
"6096","ENSG00000140416",258.792550994299,-1.32775522100966,0.407407057445448,-3.25903834198416,0.00111790558429594,0.0338472000109229,"TPM1","tropomyosin 1","7168","DOWN",NA
"2833","ENSG00000108599",848.565276100951,0.818447011202492,0.251190689117174,3.25826969972087,0.00112093818792575,0.0338487558130558,"AKAP10","A-kinase anchoring protein 10","11216","NO",NA
"38","ENSG00000004059",2423.05153525729,-1.11326788040625,0.342045152203944,-3.25473953725989,0.00113496403211515,0.033997049221269,"ARF5","ARF GTPase 5","381","DOWN",NA
"1262","ENSG00000082269",280.657069708494,0.908530766626162,0.27945779010213,3.25104827564167,0.00114980332050091,0.033997049221269,"FAM135A","family with sequence similarity 135 member A","57579","NO",NA
"3486","ENSG00000115350",693.77043183849,-1.09465359300454,0.336350874338219,-3.2544990262276,0.00113592549558911,0.033997049221269,"POLE4","DNA polymerase epsilon 4, accessory subunit","56655","DOWN",NA
"4452","ENSG00000125817",2233.89031126026,-0.787833092755315,0.242123261418963,-3.25385131580593,0.00113851851893381,0.033997049221269,"CENPB","centromere protein B","1059","NO",NA
"7270","ENSG00000153207",1360.78484147725,0.67237608698666,0.20669220311499,3.25303072323727,0.0011418115103823,0.033997049221269,"AHCTF1","AT-hook containing transcription factor 1","25909","NO",NA
"8466","ENSG00000164530",102.50547804462,-2.28612959478909,0.703114950761425,-3.25143078285189,0.00114825731119305,0.033997049221269,"PI16","peptidase inhibitor 16","221476","DOWN",NA
"9856","ENSG00000173917",284.555499025285,-1.56940911992132,0.482299860457839,-3.25401114242809,0.00113787816609772,0.033997049221269,"HOXB2","homeobox B2","3212","DOWN",NA
"11667","ENSG00000196976",333.015961313969,-1.2717066312203,0.391053891259309,-3.2519984064729,0.00114596664329556,0.033997049221269,"LAGE3","L antigen family member 3","8270","DOWN",NA
"3163","ENSG00000111961",297.301457620334,1.21727439399892,0.374583995846117,3.24967005397365,0.00115538975559738,0.0340677898722762,"SASH1","SAM and SH3 domain containing 1","23328","UP",NA
"4137","ENSG00000122490",1161.98391662123,-0.935436868255614,0.28794825040125,-3.24862841483531,0.00115962853161155,0.0340677898722762,"SLC66A2","solute carrier family 66 member 2","80148","NO",NA
"8846","ENSG00000166925",3234.99501492202,-0.795201801126392,0.244809766046987,-3.24824378523268,0.0011611973472407,0.0340677898722762,"TSC22D4","TSC22 domain family member 4","81628","NO",NA
"6823","ENSG00000147604",25459.3574161,-0.795318307125267,0.245018465882792,-3.24595252141412,0.00117058360197178,0.0342546551979061,"RPL7","ribosomal protein L7","6129","NO",NA
"1643","ENSG00000095564",990.001411672599,1.24163658602575,0.383123122331048,3.24082915818607,0.00119182587850236,0.0342582051253564,"BTAF1","B-TFIID TATA-box binding protein associated factor 1","9044","UP",NA
"3623","ENSG00000116586",537.617562954211,-1.17572586737521,0.362770548068078,-3.24096284452112,0.00119126709798564,0.0342582051253564,"LAMTOR2","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2","28956","DOWN",NA
"4622","ENSG00000127914",1238.8861006598,1.30770422521823,0.403448720878865,3.24131458979361,0.00118979803340234,0.0342582051253564,"AKAP9","A-kinase anchoring protein 9","10142","UP",NA
"12106","ENSG00000203896",1506.11646016199,-1.3263733615832,0.409050961536961,-3.24256262984814,0.0011845990872968,0.0342582051253564,"LIME1","Lck interacting transmembrane adaptor 1","54923","DOWN",NA
"12419","ENSG00000211695",245.47299070887,1.29084386533562,0.39829607491909,3.24091535573841,0.00119146556329713,0.0342582051253564,"TRGV9","T cell receptor gamma variable 9","6983","UP",NA
"12747","ENSG00000221983",16322.9173220161,-0.827587789734274,0.255221220120021,-3.24262923492447,0.0011843222221554,0.0342582051253564,"UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1","7311","NO",NA
"13041","ENSG00000230678",247.775183408628,-2.42133089929424,0.746412883240214,-3.24395646653783,0.00117881761367783,0.0342582051253564,"BRD2","bromodomain containing 2","6046","DOWN",NA
"9480","ENSG00000171130",814.146798228332,-1.19358281299656,0.368534312273839,-3.23872913116884,0.00120063538505224,0.0344242781865737,"ATP6V0E2","ATPase H+ transporting V0 subunit e2","155066","DOWN",NA
"6930","ENSG00000148908",1493.81561622978,-1.05010255004955,0.324445976954556,-3.23660216072468,0.0012096192028536,0.0345259927436636,"RGS10","regulator of G protein signaling 10","6001","DOWN",NA
"8966","ENSG00000167642",1459.47877740819,-0.865428064838882,0.267400420362582,-3.23644990410039,0.00121026467429788,0.0345259927436636,"SPINT2","serine peptidase inhibitor, Kunitz type 2","10653","NO",NA
"2702","ENSG00000107262",1546.53629224448,-1.13967758428617,0.35225432520325,-3.23538279800703,0.00121479746345968,0.0345684471180983,"BAG1","BAG cochaperone 1","573","DOWN",NA
"2237","ENSG00000103266",1476.2572905122,-1.13907778116081,0.352279350423697,-3.23345032795935,0.00122304602766274,0.0347161614952068,"STUB1","STIP1 homology and U-box containing protein 1","10273","DOWN",NA
"6091","ENSG00000140396",1877.57667420227,0.619632618777993,0.191830776562089,3.23010014285919,0.00123746865556037,0.0350379529058167,"NCOA2","nuclear receptor coactivator 2","10499","NO",NA
"1283","ENSG00000083312",1677.83637012596,0.736051012106367,0.227926903615034,3.22932922981988,0.00124080960817752,0.035045154953352,"TNPO1","transportin 1","3842","NO",NA
"8844","ENSG00000166912",1269.65575065092,0.569827330321081,0.176497440022318,3.22853028490967,0.00124428083195018,0.0350559914788147,"MTMR10","myotubularin related protein 10","54893","NO",NA
"13749","ENSG00000257704",119.844643093139,-1.55169359045801,0.480808430778436,-3.22725953025781,0.00124982043435976,0.0351249039894077,"INAFM1","InaF motif containing 1","255783","DOWN",NA
"6665","ENSG00000145741",8228.43539962519,-0.737843880314207,0.228782215578773,-3.22509281784692,0.00125931833144254,0.0353044452720952,"BTF3","basic transcription factor 3","689","NO",NA
"9940","ENSG00000174744",836.815649546087,-0.990474860711434,0.307294698626129,-3.22320842220744,0.0012676328138273,0.0354500073108256,"BRMS1","BRMS1 transcriptional repressor and anoikis regulator","25855","NO",NA
"10093","ENSG00000176101",1016.57389956862,-0.95775278822947,0.297417463859314,-3.22023049958664,0.00128087562960606,0.0357323388170692,"SSNA1","SS nuclear autoantigen 1","8636","NO",NA
"1704","ENSG00000099783",6485.55205228303,-0.867271832392216,0.269677732984457,-3.21595640394308,0.00130010580826795,0.0360914458363675,"HNRNPM","heterogeneous nuclear ribonucleoprotein M","4670","NO",NA
